date,price
2021-08-09,447500
2021-08-10,446500
2021-08-11,445000
2021-08-12,440500
2021-08-13,436500
2021-08-17,428500
2021-08-18,429000
2021-08-19,424500
2021-08-20,422500
2021-08-23,429500
2021-08-24,437500
2021-08-25,430500
2021-08-26,423500
2021-08-27,420000
2021-08-30,428000
2021-08-31,439000
2021-09-01,445000
2021-09-02,442500
2021-09-03,452500
2021-09-06,454000
2021-09-07,444500
2021-09-08,409500
2021-09-09,399000
2021-09-10,410000
2021-09-13,408000
2021-09-14,402500
2021-09-15,400500
2021-09-16,402000
2021-09-17,403000
2021-09-23,400000
2021-09-24,405500
2021-09-27,403000
2021-09-28,392500
2021-09-29,387000
2021-09-30,388000
2021-10-01,382000
2021-10-05,370500
2021-10-06,373000
2021-10-07,393500
2021-10-08,388500
2021-10-12,372000
2021-10-13,382000
2021-10-14,395000
2021-10-15,393500
2021-10-18,396500
2021-10-19,407500
2021-10-20,407500
2021-10-21,410500
2021-10-22,407500
2021-10-25,402500
2021-10-26,412500
2021-10-27,414500
2021-10-28,413000
2021-10-29,407000
2021-11-01,408500
2021-11-02,410000
2021-11-03,402500
2021-11-04,411500
2021-11-05,410500
2021-11-08,408000
2021-11-09,417500
2021-11-10,414500
2021-11-11,407000
2021-11-12,409000
2021-11-15,411000
2021-11-16,405500
2021-11-17,401000
2021-11-18,407000
2021-11-19,404000
2021-11-22,410000
2021-11-23,400000
2021-11-24,395000
2021-11-25,397000
2021-11-26,389500
2021-11-29,386500
2021-11-30,381000
2021-12-01,390000
2021-12-02,398500
2021-12-03,402000
2021-12-06,392000
2021-12-07,391000
2021-12-08,395000
2021-12-09,399500
2021-12-10,395000
2021-12-13,390500
2021-12-14,392000
2021-12-15,387500
2021-12-16,387500
2021-12-17,384500
2021-12-20,373000
2021-12-21,375000
2021-12-22,378500
2021-12-23,378000
2021-12-24,384000
2021-12-27,380500
2021-12-28,384500
2021-12-29,382000
2021-12-30,378500
2022-01-03,376000
2022-01-04,365500
2022-01-05,355000
2022-01-06,338500
2022-01-07,338000
2022-01-10,334500
