date,price
2021-08-09,221000
2021-08-10,219000
2021-08-11,218500
2021-08-12,219000
2021-08-13,217000
2021-08-17,213000
2021-08-18,212500
2021-08-19,206500
2021-08-20,201500
2021-08-23,204000
2021-08-24,209500
2021-08-25,209500
2021-08-26,210000
2021-08-27,208500
2021-08-30,210000
2021-08-31,212500
2021-09-01,215000
2021-09-02,211500
2021-09-03,214500
2021-09-06,215000
2021-09-07,212500
2021-09-08,213000
2021-09-09,208500
2021-09-10,206500
2021-09-13,205000
2021-09-14,209000
2021-09-15,209500
2021-09-16,208000
2021-09-17,209000
2021-09-23,208500
2021-09-24,207000
2021-09-27,204000
2021-09-28,201500
2021-09-29,201500
2021-09-30,200000
2021-10-01,193500
2021-10-05,193500
2021-10-06,194000
2021-10-07,201000
2021-10-08,205000
2021-10-12,204500
2021-10-13,211000
2021-10-14,209000
2021-10-15,208500
2021-10-18,209500
2021-10-19,209000
2021-10-20,209000
2021-10-21,207500
2021-10-22,207500
2021-10-25,211000
2021-10-26,213500
2021-10-27,213500
2021-10-28,210000
2021-10-29,208000
2021-11-01,208000
2021-11-02,210000
2021-11-03,208500
2021-11-04,214000
2021-11-05,215000
2021-11-08,215000
2021-11-09,213000
2021-11-10,208500
2021-11-11,205000
2021-11-12,208000
2021-11-15,209000
2021-11-16,206500
2021-11-17,207000
2021-11-18,205000
2021-11-19,209500
2021-11-22,218500
2021-11-23,215000
2021-11-24,212000
2021-11-25,210000
2021-11-26,205500
2021-11-29,200500
2021-11-30,195500
2021-12-01,201000
2021-12-02,205500
2021-12-03,206000
2021-12-06,206500
2021-12-07,207500
2021-12-08,207500
2021-12-09,207000
2021-12-10,207500
2021-12-13,209000
2021-12-14,211000
2021-12-15,209000
2021-12-16,209500
2021-12-17,209500
2021-12-20,205000
2021-12-21,205000
2021-12-22,206500
2021-12-23,209000
2021-12-24,215500
2021-12-27,213500
2021-12-28,214000
2021-12-29,212000
2021-12-30,209000
2022-01-03,210500
2022-01-04,210000
2022-01-05,213500
2022-01-06,214000
2022-01-07,215000
2022-01-10,210000
