,종목코드,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE
1107,550042,QV 레버리지 WTI원유 선물 ETN(H),960.0,70.0,+7.87%,0.0,384.0,40000.0,0.0,134737.0,,
1108,404260,KODEX KRX기후변화솔루션,10080.0,160.0,+1.61%,0.0,383.0,3800.0,0.0,10141.0,,
1109,500018,신한 구리 선물 ETN(H),19080.0,65.0,-0.34%,0.0,382.0,2000.0,0.0,208.0,,
1110,123320,TIGER 레버리지,22285.0,505.0,+2.32%,0.0,379.0,1700.0,0.0,89749.0,,
1111,375770,KODEX 탄소효율그린뉴딜,9705.0,95.0,+0.99%,0.0,378.0,3900.0,0.0,12939.0,,
1112,012600,센트럴인사이트,2490.0,0.0,0.00%,500.0,375.0,15060.0,1.93,0.0,-3.65,-53.41
1113,225800,KOSEF 미국달러선물레버리지,9855.0,5.0,+0.05%,0.0,374.0,3790.0,0.0,105712.0,,
1114,088790,진도,2985.0,145.0,+5.11%,500.0,372.0,12448.0,2.61,234939.0,-66.33,-1.84
1115,140910,에이리츠,8760.0,100.0,+1.15%,5000.0,369.0,4217.0,0.89,6272.0,9.37,19.5
1116,381560,HANARO Fn전기&수소차,9840.0,120.0,+1.23%,0.0,369.0,3750.0,0.34,57055.0,,
1117,204210,모두투어리츠,4710.0,45.0,+0.96%,5000.0,369.0,7827.0,0.74,8521.0,29.62,2.72
1118,326230,KBSTAR 내수주플러스,9725.0,125.0,+1.30%,0.0,362.0,3720.0,0.0,30.0,,
1119,530020,삼성 미국 대형 가치주 ETN,18015.0,180.0,+1.01%,0.0,360.0,2000.0,0.0,132.0,,
1120,001770,SHD,29650.0,500.0,-1.66%,5000.0,360.0,1215.0,1.88,3753.0,9.61,1.42
1121,279530,KODEX 고배당,10250.0,40.0,+0.39%,0.0,359.0,3500.0,0.01,32827.0,,
1122,266370,KODEX IT,21045.0,310.0,+1.50%,0.0,358.0,1700.0,0.0,8175.0,,
1123,219390,KBSTAR 미국S&P원유생산기업(합성 H),4750.0,185.0,+4.05%,0.0,356.0,7500.0,1.78,236124.0,,
1124,520003,미래에셋 원자재 선물 ETN(H),11815.0,5.0,+0.04%,0.0,354.0,3000.0,0.0,513.0,,
1125,304770,HANARO 코스닥150,14225.0,180.0,+1.28%,0.0,353.0,2480.0,0.49,85.0,,
1126,138230,KOSEF 미국달러선물,12595.0,25.0,+0.20%,0.0,353.0,2800.0,0.07,16930.0,,
1127,530014,삼성 China A50 선물 ETN(H),17575.0,0.0,0.00%,0.0,352.0,2000.0,0.0,0.0,,
1128,071950,코아스,1115.0,5.0,-0.45%,500.0,345.0,30907.0,3.71,176147.0,-21.44,-6.81
1129,530016,삼성 미국 대형 가치주 ETN(H),17160.0,0.0,0.00%,0.0,343.0,2000.0,0.0,0.0,,
1130,520032,미래에셋 K200 Auto-KO-P 2206-01 ETN,11385.0,335.0,-2.86%,0.0,342.0,3000.0,0.0,2233.0,,
1131,108450,KINDEX 삼성그룹섹터가중,16260.0,110.0,+0.68%,0.0,341.0,2100.0,0.0,2399.0,,
1132,385600,네비게이터 친환경자동차밸류체인액티브,10965.0,20.0,+0.18%,0.0,340.0,3100.0,0.0,1755.0,,
1133,287180,ARIRANG 미국나스닥테크,25710.0,370.0,+1.46%,0.0,334.0,1300.0,0.0,5342.0,,
1134,359210,KODEX 코스피TR,13880.0,160.0,+1.17%,0.0,333.0,2400.0,0.0,121836.0,,
1135,114470,KOSEF 국고채3년,110580.0,70.0,+0.06%,0.0,332.0,300.0,0.0,33.0,,
1136,500037,신한 레버리지 금 선물 ETN,16555.0,245.0,-1.46%,0.0,331.0,2000.0,0.0,2856.0,,
1137,003925,남양유업우,198500.0,0.0,0.00%,5000.0,331.0,167.0,65.65,90.0,-2.93,
1138,211900,KODEX 배당성장,15645.0,325.0,+2.12%,0.0,329.0,2100.0,0.27,2405.0,,
1139,252420,KBSTAR 200선물인버스2X,2200.0,60.0,-2.65%,0.0,328.0,14900.0,5.55,558190.0,,
1140,385590,네비게이터 ESG액티브,9240.0,55.0,+0.60%,0.0,323.0,3500.0,0.0,1186.0,,
1141,337140,KODEX 코스피대형주,14020.0,205.0,+1.48%,0.0,322.0,2300.0,0.0,234.0,,
1142,500027,신한 인버스 2X WTI원유 선물 ETN(H),320.0,25.0,-7.25%,0.0,320.0,100000.0,0.01,11825639.0,,
1143,276650,KBSTAR 글로벌4차산업IT(합성 H),24500.0,140.0,-0.57%,0.0,318.0,1300.0,0.0,3706.0,,
1144,520030,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,10545.0,50.0,-0.47%,0.0,316.0,3000.0,0.0,632.0,,
1145,169950,KODEX 차이나A50,22580.0,205.0,+0.92%,0.0,316.0,1400.0,0.0,3581.0,,
1146,108675,LX하우시스우,30200.0,350.0,+1.17%,5000.0,312.0,1032.0,12.49,1714.0,-2.62,
1147,227540,TIGER 200 헬스케어,20970.0,355.0,+1.72%,0.0,310.0,1480.0,4.92,15578.0,,
1148,550066,QV S&P500 버퍼10% 9월 ETN,10340.0,0.0,0.00%,0.0,310.0,3000.0,0.0,0.0,,
1149,520006,미래에셋 에너지화학 Core5 ETN,15430.0,140.0,+0.92%,0.0,309.0,2000.0,0.0,1.0,,
1150,409810,KODEX 미국나스닥100선물인버스(H),10275.0,75.0,-0.72%,0.0,308.0,3000.0,2.81,256242.0,,
1151,35320K,대덕전자1우,14500.0,400.0,+2.84%,500.0,304.0,2096.0,0.84,17639.0,23.13,
1152,530070,삼성 레버리지 나스닥 100 ETN(H),15170.0,200.0,+1.34%,0.0,303.0,2000.0,0.0,24306.0,,
1153,520014,미래에셋 미디어엔터 Core5 ETN,14925.0,15.0,+0.10%,0.0,298.0,2000.0,0.0,2.0,,
1154,570046,TRUE 인버스 2X 천연가스 선물 ETN(H),5945.0,95.0,-1.57%,0.0,297.0,5000.0,0.0,49000.0,,
1155,319640,TIGER 골드선물(H),12900.0,100.0,-0.77%,0.0,297.0,2300.0,0.0,12793.0,,
1156,007815,코리아써우,10000.0,490.0,+5.15%,500.0,296.0,2965.0,0.47,62149.0,10.81,
1157,284430,KODEX 200미국채혼합,13225.0,60.0,+0.46%,0.0,296.0,2240.0,0.0,9805.0,,
1158,236350,TIGER 인도니프티50레버리지(합성),26830.0,330.0,+1.25%,0.0,295.0,1100.0,0.0,8825.0,,
1159,530055,삼성 레버리지 금 선물 ETN(H),29500.0,455.0,-1.52%,0.0,295.0,1000.0,0.0,2474.0,,
1160,117460,KODEX 에너지화학,19075.0,555.0,+3.00%,0.0,294.0,1540.0,0.0,15192.0,,
1161,396520,TIGER 차이나반도체FACTSET,9055.0,35.0,+0.39%,0.0,293.0,3240.0,1.68,16448.0,,
1162,385710,TIMEFOLIO BBIG액티브,10465.0,135.0,+1.31%,0.0,293.0,2800.0,0.03,4438.0,,
1163,36328K,티와이홀딩스우,23300.0,150.0,+0.65%,500.0,292.0,1255.0,0.41,3071.0,2.0,
1164,272570,KBSTAR 중장기국공채액티브,101850.0,80.0,-0.08%,0.0,290.0,285.0,0.0,17.0,,
1165,332620,ARIRANG 미국장기우량회사채,103550.0,255.0,+0.25%,0.0,290.0,280.0,0.0,1343.0,,
1166,137610,TIGER 농산물선물Enhanced(H),6725.0,5.0,-0.07%,0.0,289.0,4300.0,0.04,28156.0,,
1167,280930,KODEX 미국러셀2000(H),14400.0,190.0,+1.34%,0.0,288.0,2000.0,0.02,5906.0,,
1168,181480,KINDEX 미국다우존스리츠(합성 H),102375.0,335.0,-0.33%,0.0,287.0,280.0,0.0,1244.0,,
1169,213630,ARIRANG 미국다우존스고배당주(합성 H),16510.0,110.0,+0.67%,0.0,286.0,1730.0,0.0,34165.0,,
1170,239660,ARIRANG 우량회사채50 1년,108690.0,15.0,-0.01%,0.0,283.0,260.0,0.11,570.0,,
1171,388420,KBSTAR 비메모리반도체액티브,11050.0,305.0,+2.84%,0.0,278.0,2520.0,1.2,70734.0,,
1172,530071,삼성 인버스 2X 나스닥 100 ETN(H),5555.0,80.0,-1.42%,0.0,278.0,5000.0,0.0,22789.0,,
1173,407830,에셋플러스 글로벌플랫폼액티브,8635.0,50.0,-0.58%,0.0,276.0,3200.0,0.0,48186.0,,
1174,500016,신한 금 선물 ETN(H),13570.0,105.0,-0.77%,0.0,271.0,2000.0,0.0,292.0,,
1175,004365,세방우,7340.0,50.0,+0.69%,500.0,271.0,3689.0,10.64,689.0,3.42,
1176,411540,SOL 200 Top10,9650.0,90.0,+0.94%,0.0,270.0,2800.0,0.0,2353.0,,
1177,139270,TIGER 200 금융,7135.0,45.0,+0.63%,0.0,268.0,3760.0,0.52,31994.0,,
1178,152870,파워 200,40350.0,485.0,+1.22%,0.0,262.0,650.0,0.0,4221.0,,
1179,004255,NPC우,4950.0,205.0,+4.32%,500.0,261.0,5280.0,1.98,41488.0,8.4,
1180,218420,KODEX 미국S&P에너지(합성),8550.0,255.0,+3.07%,0.0,260.0,3044.0,4.28,76118.0,,
1181,277540,KINDEX S&P아시아TOP50,14395.0,180.0,+1.27%,0.0,259.0,1800.0,0.0,9007.0,,
1182,500001,신한 K200 USD 선물 바이셀 ETN,12935.0,15.0,-0.12%,0.0,259.0,2000.0,0.0,1.0,,
1183,266420,KODEX 헬스케어,15215.0,150.0,+1.00%,0.0,259.0,1700.0,0.06,14417.0,,
1184,580018,KB 레버리지 항셍테크 선물 ETN(H),4275.0,270.0,+6.74%,0.0,256.0,6000.0,0.0,146374.0,,
1185,304660,KODEX 미국채울트라30년선물(H),12200.0,75.0,+0.62%,0.0,256.0,2100.0,0.0,10824.0,,
1186,252410,KBSTAR 200선물인버스,5210.0,65.0,-1.23%,0.0,255.0,4900.0,0.18,4047.0,,
1187,253250,KOSEF 200선물레버리지,21035.0,500.0,+2.43%,0.0,255.0,1210.0,0.0,279.0,,
1188,250780,TIGER 코스닥150선물인버스,4390.0,50.0,-1.13%,0.0,252.0,5750.0,1.22,203941.0,,
1189,004835,덕성우,17750.0,1600.0,+9.91%,500.0,247.0,1392.0,0.65,431935.0,69.34,
1190,160580,TIGER 구리실물,10500.0,165.0,-1.55%,0.0,247.0,2350.0,0.02,18994.0,,
1191,530067,삼성 KRX 금현물 ETN,12230.0,45.0,-0.37%,0.0,245.0,2000.0,0.0,533.0,,
1192,248270,TIGER S&P글로벌헬스케어(합성),18810.0,110.0,-0.58%,0.0,245.0,1300.0,0.0,6840.0,,
1193,395160,KODEX Fn시스템반도체,10180.0,230.0,+2.31%,0.0,244.0,2400.0,0.0,31063.0,,
1194,570062,TRUE 인버스 2X 은 선물 ETN,24405.0,955.0,+4.07%,0.0,244.0,1000.0,0.0,1.0,,
1195,500035,신한 레버리지 미국달러 선물 ETN,12125.0,35.0,+0.29%,0.0,242.0,2000.0,0.0,177.0,,
1196,010145,삼성중공우,211000.0,500.0,+0.24%,1000.0,242.0,115.0,2.36,369.0,-85.98,
1197,399110,SOL 미국S&P500ESG,10995.0,60.0,+0.55%,0.0,242.0,2200.0,0.07,56042.0,,
1198,364990,TIGER KRX게임K-뉴딜,11220.0,60.0,+0.54%,0.0,241.0,2150.0,0.01,80767.0,,
1199,329660,KODEX TRF5050,12670.0,5.0,+0.04%,0.0,241.0,1900.0,0.01,7480.0,,
1200,500017,신한 은 선물 ETN(H),12035.0,310.0,-2.51%,0.0,241.0,2000.0,0.0,161.0,,
1201,365040,TIGER AI코리아그로스액티브,13340.0,110.0,+0.83%,0.0,240.0,1800.0,0.0,511.0,,
1202,230480,KOSEF 미국달러선물인버스2X,7550.0,0.0,0.00%,0.0,240.0,3180.0,0.0,2795.0,,
1203,329670,KODEX TRF7030,13955.0,85.0,+0.61%,0.0,237.0,1700.0,0.0,4235.0,,
1204,292160,TIGER KRX300,18235.0,160.0,+0.89%,0.0,237.0,1300.0,0.0,93.0,,
1205,411050,네비게이터 글로벌메타버스테크액티브,9875.0,80.0,+0.82%,0.0,237.0,2400.0,0.0,125991.0,,
1206,700013,하나 레버리지 콩 선물 ETN(H),23695.0,390.0,-1.62%,0.0,237.0,1000.0,0.0,1.0,,
1207,395280,HANARO Fn K-게임,9220.0,85.0,+0.93%,0.0,235.0,2550.0,0.0,62422.0,,
1208,252400,KBSTAR 200선물레버리지,21330.0,535.0,+2.57%,0.0,235.0,1100.0,2.49,3384.0,,
1209,520034,미래에셋 인버스 2X 은 선물 ETN,23440.0,0.0,0.00%,0.0,234.0,1000.0,0.0,0.0,,
1210,322410,HANARO 고배당,11425.0,15.0,+0.13%,0.0,234.0,2050.0,0.03,537.0,,
1211,096300,베트남개발1,170.0,1.0,+0.59%,0.0,234.0,137680.0,0.12,495918.0,,
1212,114100,KBSTAR 국고채3년,111090.0,70.0,-0.06%,0.0,233.0,210.0,0.0,162.0,,
1213,332610,ARIRANG 미국단기우량회사채,101310.0,190.0,-0.19%,0.0,233.0,230.0,0.0,444.0,,
1214,217780,TIGER 차이나CSI300인버스(합성),7270.0,30.0,-0.41%,0.0,233.0,3200.0,0.0,28361.0,,
1215,001685,대상우,16950.0,100.0,+0.59%,1000.0,232.0,1370.0,3.82,2533.0,6.56,
1216,395290,HANARO Fn K-POP&미디어,9815.0,150.0,+1.55%,0.0,231.0,2350.0,0.02,6408.0,,
1217,002025,코오롱우,21350.0,150.0,+0.71%,5000.0,230.0,1076.0,7.33,10063.0,1.59,
1218,002355,넥센타이어1우B,3530.0,80.0,+2.32%,500.0,229.0,6500.0,6.18,51283.0,13.68,
1219,500023,신한 콩 선물 ETN(H),11465.0,85.0,+0.75%,0.0,229.0,2000.0,0.0,675.0,,
1220,520010,미래에셋 원유선물혼합 ETN(H),22900.0,820.0,+3.71%,0.0,229.0,1000.0,0.0,516.0,,
1221,550041,QV 미국 IT TOP5 ETN(H),32650.0,200.0,+0.62%,0.0,229.0,700.0,0.0,351.0,,
1222,510005,대신 2X 아연선물 ETN(H),11410.0,20.0,+0.18%,0.0,228.0,2000.0,0.0,436.0,,
1223,176950,KODEX 국채선물10년인버스,48650.0,10.0,+0.02%,0.0,228.0,468.0,0.0,1239.0,,
1224,38380K,LX홀딩스1우,15500.0,50.0,+0.32%,1000.0,227.0,1465.0,4.09,4417.0,,
1225,610017,메리츠 인버스 2X 은 선물 ETN(H),22595.0,0.0,0.00%,0.0,226.0,1000.0,0.0,0.0,,
1226,550065,QV 인버스 레버리지 은 선물 ETN(H),22565.0,0.0,0.00%,0.0,226.0,1000.0,0.0,0.0,,
1227,570065,TRUE 레버리지 베트남 VN30 선물 ETN(H),22540.0,430.0,-1.87%,0.0,225.0,1000.0,0.0,7.0,,
1228,530066,삼성 코스피 풋매도 4% OTM ETN,11260.0,65.0,+0.58%,0.0,225.0,2000.0,0.0,1.0,,
1229,500040,신한 레버리지 구리 선물 ETN,22410.0,115.0,-0.51%,0.0,224.0,1000.0,0.0,338.0,,
1230,210780,TIGER 코스피고배당,15850.0,135.0,+0.86%,0.0,223.0,1410.0,0.1,5088.0,,
1231,404120,TIMEFOLIO 탄소중립액티브,9675.0,75.0,+0.78%,0.0,223.0,2300.0,0.0,3156.0,,
1232,550059,QV iSelect 글로벌 EMP ETN(H),10965.0,40.0,+0.37%,0.0,219.0,2000.0,0.0,2.0,,
1233,500059,신한 FnGuide 메타버스 ETN,10925.0,115.0,+1.06%,0.0,218.0,2000.0,0.0,17828.0,,
1234,377990,TIGER Fn신재생에너지,9485.0,230.0,+2.49%,0.0,218.0,2300.0,0.0,20480.0,,
1235,500009,신한 다우존스지수 선물 ETN(H),21785.0,20.0,-0.09%,0.0,218.0,1000.0,0.0,5.0,,
1236,237370,KODEX 배당성장채권혼합,12025.0,45.0,+0.38%,0.0,216.0,1800.0,0.0,3845.0,,
1237,138520,TIGER 삼성그룹펀더멘털,11875.0,120.0,+1.02%,0.0,216.0,1820.0,0.04,4022.0,,
1238,225130,KINDEX 골드선물 레버리지(합성 H),16625.0,150.0,-0.89%,0.0,216.0,1300.0,0.0,5275.0,,
1239,520035,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,10795.0,95.0,-0.87%,0.0,216.0,2000.0,0.0,34.0,,
1240,000087,하이트진로2우B,19050.0,0.0,0.00%,5000.0,215.0,1130.0,3.0,643.0,25.95,
1241,300610,TIGER K게임,17210.0,425.0,+2.53%,0.0,215.0,1250.0,0.24,59596.0,,
1242,610004,메리츠 미국레버리지 인플레이션국채ETN(H),10630.0,45.0,-0.42%,0.0,213.0,2000.0,0.0,502.0,,
1243,520013,미래에셋 Q150 Core5 ETN,10525.0,35.0,-0.33%,0.0,210.0,2000.0,0.0,5.0,,
1244,520046,미래에셋 레버리지 옥수수 선물 ETN,21040.0,0.0,0.00%,0.0,210.0,1000.0,0.0,0.0,,
1245,700011,하나 레버리지 옥수수 선물 ETN(H),21015.0,400.0,+1.94%,0.0,210.0,1000.0,0.0,48.0,,
1246,580021,KB 인버스 천연가스 선물 ETN,13980.0,105.0,-0.75%,0.0,210.0,1500.0,0.0,2241.0,,
1247,276990,KODEX 글로벌4차산업로보틱스(합성),19415.0,55.0,+0.28%,0.0,209.0,1078.0,0.61,7800.0,,
1248,570060,TRUE 인버스 2X 금 선물 ETN,20755.0,325.0,+1.59%,0.0,208.0,1000.0,0.0,5.0,,
1249,610003,메리츠 미국 인플레이션 국채 ETN(H),10345.0,20.0,-0.19%,0.0,207.0,2000.0,0.0,3741.0,,
1250,610035,메리츠 레버리지 대표 농산물 선물 ETN(H),20690.0,135.0,+0.66%,0.0,207.0,1000.0,0.0,9.0,,
1251,152380,KODEX 국채선물10년,67460.0,20.0,-0.03%,0.0,206.0,306.0,0.02,2218.0,,
1252,500004,신한 브렌트원유 선물 ETN(H),10315.0,385.0,+3.88%,0.0,206.0,2000.0,0.0,251.0,,
1253,261250,KODEX 미국달러선물레버리지,10365.0,15.0,+0.14%,0.0,206.0,1990.0,0.0,66552.0,,
1254,000075,삼양홀딩스우,67500.0,300.0,-0.44%,5000.0,205.0,304.0,0.27,227.0,2.29,
1255,520041,미래에셋 코스닥150 Auto-KO-C 2212-01 ETN,10220.0,270.0,+2.71%,0.0,204.0,2000.0,0.0,218.0,,
1256,000225,유유제약1우,9000.0,10.0,-0.11%,1000.0,204.0,2267.0,0.4,11278.0,-173.08,
1257,610002,메리츠 레버리지 인플레이션 국채 ETN,10175.0,35.0,-0.34%,0.0,204.0,2000.0,0.0,34.0,,
1258,570059,TRUE 레버리지 금 선물 ETN,20330.0,270.0,-1.31%,0.0,203.0,1000.0,0.0,32.0,,
1259,520045,미래에셋 K200 Auto-KO-P 2212-01 ETN,10150.0,245.0,-2.36%,0.0,203.0,2000.0,0.0,3096.0,,
1260,520037,미래에셋 코스피200 선물 ETN,10140.0,100.0,+1.00%,0.0,203.0,2000.0,0.0,4.0,,
1261,211560,TIGER 배당성장,19300.0,325.0,+1.71%,0.0,203.0,1050.0,0.0,5403.0,,
1262,610001,메리츠 인플레이션 국채 ETN,10125.0,5.0,+0.05%,0.0,202.0,2000.0,0.0,10.0,,
1263,570072,TRUE 레버리지 구리 선물 ETN,20230.0,0.0,0.00%,0.0,202.0,1000.0,0.0,0.0,,
1264,520039,미래에셋 코스닥150 선물 ETN,10080.0,80.0,+0.80%,0.0,202.0,2000.0,0.0,3.0,,
1265,352560,KODEX 다우존스미국리츠(H),15500.0,125.0,+0.81%,0.0,202.0,1300.0,0.0,10937.0,,
1266,500060,신한 코스피 200 ETN,10020.0,85.0,+0.86%,0.0,200.0,2000.0,0.0,7368.0,,
1267,289260,TIGER MSCI KOREA ESG리더스,10950.0,105.0,+0.97%,0.0,200.0,1830.0,0.03,20.0,,
1268,570073,TRUE 인버스 2X 구리 선물 ETN,20000.0,0.0,0.00%,0.0,200.0,1000.0,0.0,0.0,,
1269,354500,KINDEX 코스닥150,14240.0,55.0,+0.39%,0.0,199.0,1400.0,0.0,293.0,,
1270,610013,메리츠 인버스 2X 금 선물 ETN(H),19920.0,0.0,0.00%,0.0,199.0,1000.0,0.0,0.0,,
1271,530063,삼성 레버리지 구리 선물 ETN(H),19845.0,110.0,-0.55%,0.0,198.0,1000.0,0.0,1515.0,,
1272,001795,대한제당우,3055.0,25.0,+0.83%,500.0,198.0,6483.0,2.61,18657.0,10.12,
1273,500061,신한 인버스 코스피 200 선물 ETN,9900.0,20.0,-0.20%,0.0,198.0,2000.0,0.0,2.0,,
1274,550069,QV 레버리지 구리 선물 ETN(H),19785.0,0.0,0.00%,0.0,198.0,1000.0,0.0,0.0,,
1275,700009,하나 레버리지 구리 선물 ETN(H),19780.0,0.0,0.00%,0.0,198.0,1000.0,0.0,0.0,,
1276,610028,메리츠 레버리지 구리 선물 ETN(H),19780.0,0.0,0.00%,0.0,198.0,1000.0,0.0,0.0,,
1277,520040,미래에셋 인버스 코스닥150 선물 ETN,9870.0,25.0,-0.25%,0.0,197.0,2000.0,0.0,2648.0,,
1278,500013,신한 옥수수 선물 ETN(H),9855.0,110.0,+1.13%,0.0,197.0,2000.0,0.0,589.0,,
1279,153270,KOSEF 코스피100,29860.0,330.0,+1.12%,0.0,197.0,660.0,0.0,68.0,,
1280,500062,신한 코스닥 150 ETN,9850.0,5.0,-0.05%,0.0,197.0,2000.0,0.0,2.0,,
1281,500063,신한 인버스 코스닥 150 선물 ETN,9850.0,10.0,+0.10%,0.0,197.0,2000.0,0.0,2457.0,,
1282,520038,미래에셋 인버스 코스피200 선물 ETN,9840.0,95.0,-0.96%,0.0,197.0,2000.0,0.0,12.0,,
1283,550062,QV 레버리지 금 선물 ETN(H),19675.0,0.0,0.00%,0.0,197.0,1000.0,0.0,0.0,,
1284,520047,미래에셋 인버스 2X 옥수수 선물 ETN,19625.0,0.0,0.00%,0.0,196.0,1000.0,0.0,0.0,,
1285,550070,QV 인버스 레버리지 구리 선물 ETN(H),19550.0,0.0,0.00%,0.0,196.0,1000.0,0.0,0.0,,
1286,700010,하나 인버스 2X 구리 선물 ETN(H),19520.0,0.0,0.00%,0.0,195.0,1000.0,0.0,0.0,,
1287,550063,QV 인버스 레버리지 금 선물 ETN(H),19490.0,0.0,0.00%,0.0,195.0,1000.0,0.0,0.0,,
1288,610029,메리츠 인버스 2X 구리 선물 ETN(H),19490.0,0.0,0.00%,0.0,195.0,1000.0,0.0,0.0,,
1289,520042,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,9620.0,140.0,-1.43%,0.0,192.0,2000.0,0.0,6083.0,,
1290,520044,미래에셋 K200 Auto-KO-C 2212-01 ETN,9615.0,250.0,+2.67%,0.0,192.0,2000.0,0.0,540.0,,
1291,610012,메리츠 레버리지 금 선물 ETN(H),19220.0,270.0,-1.39%,0.0,192.0,1000.0,0.0,31.0,,
1292,401590,HANARO 글로벌탄소배출권선물ICE(합성),12760.0,140.0,-1.09%,0.0,191.0,1500.0,0.08,44806.0,,
1293,610036,메리츠 인버스 2X 대표 농산물 선물 ETN(H),19140.0,60.0,-0.31%,0.0,191.0,1000.0,0.0,1.0,,
1294,18064K,한진칼우,35200.0,850.0,+2.47%,2500.0,189.0,537.0,0.9,1051.0,-40.09,
1295,143460,KINDEX 밸류대형,9930.0,110.0,+1.12%,0.0,189.0,1900.0,0.0,51.0,,
1296,520036,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,9385.0,35.0,+0.37%,0.0,188.0,2000.0,0.0,3.0,,
1297,700012,하나 인버스 2X 옥수수 선물 ETN(H),18750.0,425.0,-2.22%,0.0,188.0,1000.0,0.0,254.0,,
1298,238720,KINDEX 일본Nikkei225(H),18725.0,80.0,-0.43%,0.0,187.0,1000.0,0.0,3491.0,,
1299,550061,QV 인버스 미국 IT TOP5 ETN(H),9360.0,110.0,+1.19%,0.0,187.0,2000.0,0.0,6.0,,
1300,000885,한화우,39050.0,100.0,+0.26%,5000.0,187.0,479.0,0.15,511.0,6.61,
1301,139250,TIGER 200 에너지화학,19410.0,575.0,+3.05%,0.0,186.0,960.0,0.72,10840.0,,
1302,306950,KODEX KRX300레버리지,18525.0,355.0,+1.95%,0.0,185.0,1000.0,0.45,1840.0,,
1303,140710,KODEX 운송,5785.0,40.0,+0.70%,0.0,185.0,3200.0,0.03,19285.0,,
1304,138910,KODEX 구리선물(H),8030.0,15.0,-0.19%,0.0,185.0,2300.0,0.0,12616.0,,
1305,292730,FOCUS KRX300,18445.0,200.0,+1.10%,0.0,184.0,1000.0,0.0,6.0,,
1306,237350,KODEX 코스피100,30315.0,315.0,+1.05%,0.0,182.0,600.0,0.0,399.0,,
1307,530062,삼성 인버스 2X 은 선물 ETN(H),1815.0,75.0,+4.31%,0.0,182.0,10000.0,0.0,37407.0,,
1308,316670,KOSEF 코스닥150,7165.0,160.0,+2.28%,0.0,181.0,2520.0,0.0,16066.0,,
1309,400580,SOL 유럽탄소배출권선물S&P(H),13800.0,120.0,-0.86%,0.0,179.0,1300.0,0.05,37108.0,,
1310,278620,ARIRANG 단기채권액티브,106115.0,50.0,-0.05%,0.0,179.0,169.0,0.0,4.0,,
1311,289040,KODEX MSCI KOREA ESG유니버설,11805.0,75.0,+0.64%,0.0,177.0,1500.0,0.0,443.0,,
1312,580019,KB 인버스 2X 항셍테크 선물 ETN,17565.0,1290.0,-6.84%,0.0,176.0,1000.0,0.0,8494.0,,
1313,570066,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),17230.0,300.0,+1.77%,0.0,172.0,1000.0,0.0,2563.0,,
1314,407820,에셋플러스 코리아플랫폼액티브,9465.0,75.0,+0.80%,0.0,170.0,1800.0,1.67,6792.0,,
1315,140700,KODEX 보험,7090.0,145.0,+2.09%,0.0,170.0,2400.0,0.66,143767.0,,
1316,300950,KODEX 게임산업,15440.0,210.0,+1.38%,0.0,170.0,1100.0,0.0,29830.0,,
1317,360140,KODEX 200롱코스닥150숏선물,10555.0,5.0,-0.05%,0.0,169.0,1600.0,0.0,4815.0,,
1318,580015,KB 레버리지 나스닥 100 ETN,16690.0,220.0,+1.34%,0.0,167.0,1000.0,0.0,29251.0,,
1319,700014,하나 인버스 2X 콩 선물 ETN(H),16680.0,235.0,-1.39%,0.0,167.0,1000.0,0.0,363.0,,
1320,292500,SOL KRX300,18355.0,135.0,+0.74%,0.0,165.0,900.0,0.0,2.0,,
1321,368680,KODEX Fn K-뉴딜디지털플러스,10995.0,90.0,+0.83%,0.0,165.0,1500.0,0.17,3691.0,,
1322,304760,HANARO KRX300,18110.0,185.0,+1.03%,0.0,163.0,900.0,0.0,61.0,,
1323,550064,QV 레버리지 은 선물 ETN(H),16205.0,0.0,0.00%,0.0,162.0,1000.0,0.0,0.0,,
1324,331910,KOSEF Fn중소형,24505.0,230.0,+0.95%,0.0,162.0,660.0,0.0,3381.0,,
1325,245350,TIGER 유로스탁스배당30,13470.0,195.0,+1.47%,0.0,162.0,1200.0,0.0,5578.0,,
1326,570061,TRUE 레버리지 은 선물 ETN,16055.0,820.0,-4.86%,0.0,161.0,1000.0,0.0,688.0,,
1327,520033,미래에셋 레버리지 은 선물 ETN,15930.0,880.0,-5.23%,0.0,159.0,1000.0,0.0,2.0,,
1328,530076,삼성 인버스 2X HSCEI ETN(H),15910.0,635.0,-3.84%,0.0,159.0,1000.0,0.0,6312.0,,
1329,276000,TIGER 글로벌자원생산기업(합성 H),14350.0,35.0,+0.24%,0.0,158.0,1100.0,0.0,4602.0,,
1330,009415,태영건설우,12100.0,100.0,+0.83%,500.0,158.0,1302.0,0.85,1470.0,-198.36,
1331,550060,QV S&P500 VIX S/T 선물 ETN C,7805.0,225.0,-2.80%,0.0,156.0,2000.0,0.0,44297.0,,
1332,223190,KODEX 200가치저변동,11010.0,130.0,+1.19%,0.0,154.0,1400.0,0.0,2619.0,,
1333,610016,메리츠 레버리지 은 선물 ETN(H),15335.0,865.0,-5.34%,0.0,153.0,1000.0,0.0,181.0,,
